SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
31802158237,37,2000,1097,420,2839,0.8,2796,3
31802158238,47,1680,804,370,2178,0.7,2089,2.7
31802158239,27,1393,1141,365,2305,0.7,2071,2.6
31802158240,27,1643,1179,375,2430,0.8,2279,2.7
31802158241,26,1727,1217,340,2613,0.8,2444,3
31802158242,26,1707,938,365,2062,0.8,2060,3.2
31802158243,27,1782,1196,370,2506,0.8,2418,2.9
31802158244,37,1733,981,373,2333,0.7,2125,2.9
31802158245,29,1850,1072,380,2260,0.7,2208,3
31802158301,30,2200,1177,465,2787,0.8,2809,3.3
31802158302,37,1100,715,245,1490,0.8,1331,2.5
31802158303,37,1300,735,300,1715,0.7,1425,2.4
31802158304,44,1517,912,100,2222,0.7,2187,2.8
31802158305,34,1487,745,292,1568,0.8,1390,2.8
31802158306,40,1844,884,420,2279,0.8,2240,3.1
31802158307,27,1599,875,262,1607,0.8,1432,2.7
31802158308,43,1517,826,315,2097,0.9,1861,2.7
31802158309,36,1040,599,273,1292,0.7,1068,2.3
31802158310,25,1463,921,350,1929,0.8,1836,2.9
31802158311,41,1733,762,320,2166,0.8,2068,3
31802158312,26,1733,913,250,1696,0.8,1609,3.1
31802158313,32,1300,803,330,1803,0.7,1591,2.7
31802158314,41,1602,788,330,2092,0.8,1899,2.7
31802158315,32,1310,844,350,1843,0.7,1589,2.8
31901149201,42,1361,616,320,1294,0.8,1177,2.6
31901149202,37,1250,629,300,1516,0.7,1292,2.6
31901149203,38,1175,677,257,1531,0.8,1348,2.4
31901149204,37,1131,584,290,1375,0.7,990,2.3
31901149205,62,1100,569,240,1537,0.7,947,2
31901149206,45,1090,617,245,1520,0.8,1256,2.3
31901149207,37,1300,656,290,1390,0.7,1163,2.5
31901149208,45,1300,605,315,1390,0.7,1187,2.5
31901149209,42,1200,551,265,1375,0.8,993,2.6
31901149210,42,1100,516,250,1395,0.8,1104,2.3
31901149211,42,1083,662,268,1392,0.7,1102,2.2
31901149212,32,1750,872,395,2335,0.8,2262,3.1
31901149301,46,1300,763,360,1792,0.7,1697,2.5
31901149302,67,1800,556,375,1292,0.7,1103,2.1
31901149303,38,1300,732,250,1821,0.8,1666,2.7
31901149304,49,1400,637,220,1833,0.7,1562,2.7
31901149305,53,1405,543,75,1140,0.8,831,2
31901149306,44,1560,816,300,2113,0.8,2016,2.8
31901149307,50,1500,693,305,1649,0.7,1437,2.4
31901149308,39,1571,730,348,1861,0.8,1718,2.8
31901149309,44,1603,688,370,1761,0.7,1573,2.7
31901149310,53,1733,644,390,1825,0.7,1692,2.6
31901149311,54,1430,591,310,1485,0.7,1166,2.3
31901149312,50,1050,575,273,1228,0.8,1017,2.2
31901149313,63,1400,514,285,1291,0.8,1059,2.2
31901149314,49,1419,735,330,1863,0.7,1605,2.5
31901149315,52,1398,588,290,1308,0.7,1062,2.2
31901149316,57,1213,591,330,1402,0.7,1242,2.3
31901149317,53,1206,479,300,1183,0.7,1090,2.4
31901149318,57,1360,529,270,1042,0.8,929,2.2
31901149319,60,1100,534,265,1152,0.8,951,2.1
31901149320,54,1300,512,320,1382,0.7,1117,2.3
31901149321,46,1148,519,305,1205,0.7,979,2.3
31901149323,56,1408,531,323,1396,0.7,1107,2.2
31901149324,64,1400,628,300,1493,0.7,1164,1.9
31901149325,58,1517,924,322,2071,0.7,1478,1.8
31901149326,49,1463,643,320,1492,0.7,1351,2.5
31901149327,42,1300,619,330,1354,0.7,1221,2.5
31901149328,45,1603,722,333,2009,0.7,1850,2.8
31901149329,40,1440,728,318,1645,0.7,1359,2.5
31901149330,40,1517,770,353,1781,0.7,1552,2.5
31901149331,48,1733,903,330,2423,0.7,2008,2.4
31901149332,43,1742,709,363,1850,0.8,1770,3
31901149333,37,1387,780,335,1920,0.8,1711,2.8
31901149334,76,1083,463,365,956,0.7,702,1.6
31901149335,46,1821,864,365,2140,0.7,2019,2.5
31901149336,55,1300,715,360,1474,0.6,1404,2.3
31901149401,36,1733,794,300,2148,0.8,2055,3
31901149402,42,1142,557,310,1348,0.8,1226,2.7
31901149403,45,1517,728,300,1625,0.8,1528,2.8
31901149404,46,1517,744,293,2013,0.7,1839,2.7
31901149405,49,1365,618,255,1792,0.8,1388,2.7
31901149406,45,1517,687,293,2031,0.8,1792,2.8
31901149407,28,1517,849,358,1856,0.8,1731,3
31901149408,45,1678,675,280,1792,0.7,1521,2.6
31901149409,47,1517,504,250,1231,1,866,2.3
31901149501,38,1270,582,240,1258,0.8,893,2.2
31901149502,54,1105,626,250,1446,0.7,1007,1.9
31901149503,36,975,589,253,1102,0.8,926,2
31901149504,35,1300,714,230,1833,0.8,490,1.8
31901149505,47,2167,972,255,2049,0.8,1125,1.8
31901149506,43,1083,588,205,1562,0.9,736,1.9
31901149507,51,1192,537,205,1312,0.8,697,1.8
31901149508,36,1322,612,250,1375,0.8,1019,1.9
31901149509,37,1092,598,283,1385,0.8,1242,2.4
31901149510,41,1300,583,270,1381,0.7,1161,2.4
31901149511,39,1040,634,255,1408,0.9,1235,2.3
31901149512,37,1092,600,260,1513,0.8,1222,2.6
31901149513,38,1122,603,280,1408,0.8,1100,2.3
31901149514,37,975,618,245,1281,0.8,875,1.9
31901149515,35,1105,566,250,1325,0.8,953,2
31901149516,31,1259,579,218,1125,0.9,810,2.2
31901149517,35,867,599,253,1137,0.8,769,1.8
31901149603,39,1205,555,258,1389,0.7,1187,2.4
31901149604,36,1281,725,319,1779,0.8,1586,2.6
31901149605,50,1389,575,330,1699,0.7,1437,2.5
31901149606,40,1670,703,270,2211,0.7,1928,2.9
31901149607,47,1083,521,260,1235,1,942,2.1
31901149608,43,1408,685,300,1728,0.7,1638,2.7
31901149609,41,1300,746,313,1906,0.7,1518,2.7
31901149610,33,1166,644,300,1339,0.8,1141,2.4
31901149611,37,1200,626,285,1399,0.7,1270,2.4
31901149612,46,1083,562,285,1125,0.9,664,1.8
31901149613,37,1083,456,268,974,0.8,929,2.5
31901149614,44,1260,673,260,1781,0.8,1478,2.7
31901149615,40,1600,831,350,1928,0.7,1766,2.5
31901149616,28,1372,919,350,1857,0.8,1649,2.6
31901149701,41,1300,622,275,1449,0.7,1292,2.4
31901149702,49,953,509,200,1145,0.9,794,2
31901149703,56,1192,566,255,1312,0.7,904,1.9
31901149704,34,867,606,290,1319,0.8,1174,2.7
31901149705,78,693,415,510,787,0.7,684,1.5
31901149706,39,1101,614,245,1430,0.8,1068,2.3
31901149707,39,901,538,260,1019,0.8,972,2.4
31901149708,37,977,644,250,1187,0.9,989,2.3
31901149709,39,1000,561,280,1270,0.8,1007,2.3
31901149710,55,1014,623,305,1281,0.6,1096,2
31901149711,38,1083,595,300,1292,0.7,1098,2.4
31901149712,39,1279,502,245,1162,0.8,795,2.2
31901149713,47,1107,584,300,1312,0.7,1267,2.3
31901149714,49,1300,696,280,1958,0.7,1715,2.6
31901149715,61,1222,484,210,1170,0.9,780,2
31901149716,40,1363,680,310,1607,0.8,1406,2.8
31901149717,51,1524,808,350,2316,0.7,2036,2.6
31901149718,47,1200,525,300,1325,0.7,1107,2.4
31901149719,52,1603,768,0,1899,0.7,1916,2.8
31901149720,43,1390,575,310,1447,0.8,1444,2.9
31901149721,38,1014,612,350,1305,0.9,860,2.3
31901149722,50,1083,613,300,1352,0.7,1147,2.5
31901149801,50,1332,519,380,1375,0.7,1298,2.6
31901149803,54,1465,477,315,1213,0.7,972,2.3
31901149804,66,1268,455,285,978,0.8,794,2
31901149805,53,1459,544,320,1153,0.7,1025,2.3
31901149806,51,1300,725,190,1625,0.8,1640,2.6
31901149807,52,1517,754,225,1562,0.8,1542,2.7
31901149808,46,1517,689,270,1924,0.8,1792,2.7
31901149809,43,1525,680,173,1760,0.9,1547,2.9
31901149810,37,1430,612,250,1525,0.9,1428,3
31901149811,40,1322,588,240,1680,1,1625,2.8
31901149812,50,1300,612,195,1625,0.7,1300,2.4
31901149813,49,1211,584,260,1366,0.9,1316,2.6
31901149814,46,1200,515,250,1346,0.9,1149,2.7
31901149815,52,1184,491,220,1178,0.9,972,2.4
31901149816,46,1400,584,265,1350,0.8,1138,2.6
31901149817,58,861,494,240,1289,0.8,989,2.2
31901149818,55,1128,528,200,1480,0.9,1154,2.2
31901149819,49,1473,623,295,1609,0.8,1445,2.7
31901149820,53,1300,568,280,1511,0.8,1437,2.5
31901149821,47,1083,504,340,1600,0.8,1524,2.8
31901149822,41,1200,749,290,1593,0.8,1449,2.7
31901149823,37,1571,508,315,1201,0.8,1039,2.8
31901149824,56,1484,550,300,1176,0.7,1113,2.2
31901149901,46,1690,612,375,1481,0.8,1624,2.8
31901149902,47,1381,685,250,1708,0.9,1386,2.6
31901149903,44,1000,613,120,1437,1,1239,2.6
31901149904,48,1358,621,170,1593,0.8,1420,2.5
31901149905,60,1200,472,275,1208,0.9,973,2.3
31901149906,39,1378,653,255,1656,0.9,1412,2.8
31901149907,59,1281,433,280,1022,0.8,902,2.3
31901149908,51,1096,484,260,1406,0.7,792,2.3
31901149909,47,1382,718,250,1800,0.8,1392,2.7
31901149910,50,867,487,298,1260,0.8,967,2.3
31901149911,54,889,473,290,1180,0.8,929,2.2
31901149912,43,1192,553,350,1571,0.8,1312,2.7
31901149913,63,1135,485,315,994,0.6,900,2
31901149914,66,2041,536,380,1241,0.7,1119,2.1
31901149915,65,1467,448,330,933,0.6,881,1.9
31901149916,53,1517,547,260,1410,0.8,1187,2.3
31901149917,62,1042,414,250,924,0.8,792,1.9
31901149918,0,0,0,0,0,0,0,0
31901149919,45,1057,511,300,1170,0.9,1093,2.8
31901149920,52,1420,492,300,1348,0.8,1277,2.5
31901149921,53,1584,558,400,1458,0.8,1187,2.5
31901149922,53,1049,481,255,1208,0.8,964,2.4
31901149923,47,1642,752,225,1958,0.8,1483,2.6
31901149924,53,1083,504,275,1224,0.7,863,2
31901149925,43,1100,606,270,1125,0.8,675,1.4
31901149926,61,905,550,240,1152,0.7,696,1.8
31901149927,50,1200,491,285,1062,0.7,930,2.2
31901149928,42,1200,730,258,2025,0.7,1531,2.6
31901149929,48,1733,667,200,1850,0.8,1458,2.7
31901149930,54,1421,490,300,959,0.8,958,2.4
31901150001,47,1083,579,280,1270,0.7,1073,2.3
31901150002,76,1207,466,275,1428,0.7,1337,2.2
31901150003,81,531,439,120,788,0.7,591,1.4
31901150004,50,1311,689,300,1593,0.7,1466,2.4
31901150005,53,1517,721,333,1828,0.6,1678,2.3
31901150006,37,1218,606,300,1491,0.7,1220,2.5
31901150007,40,1411,695,320,1465,0.8,1359,2.6
31901150008,43,1083,654,338,1656,0.7,1555,2.6
31901150009,48,1300,642,270,1416,0.7,1275,2.4
31901150010,35,1400,773,340,1937,0.8,1771,2.7
31901150011,44,867,478,265,1089,0.8,777,2
31901150012,43,1224,492,240,1264,0.8,835,2.2
31901150013,33,1021,626,288,1642,0.8,1196,2.5
31901150014,48,1300,600,280,1303,0.7,1158,2.2
31901150015,52,1354,540,265,1228,0.7,990,2.1
31901150016,0,0,0,0,0,0,0,0
31901150017,38,1300,696,318,1658,0.8,1408,2.7
31901150018,33,1207,731,300,1509,0.8,1437,2.6
31901150019,40,1300,714,310,1547,0.7,1351,2.5
31901150020,45,1417,1093,430,2416,0.6,2062,2.3
31901150021,39,988,614,300,1385,0.8,1325,2.3
31901150022,78,693,451,244,781,0.8,659,1.4
31901150101,43,1092,564,275,1157,0.8,1024,2.3
31901150102,44,1083,585,280,1347,0.7,1007,2.1
31901150103,41,1170,632,298,1445,0.7,1227,2.3
31901150104,43,1186,629,300,1550,0.7,1230,2.3
31901150105,38,1300,591,290,1350,0.8,1139,2.4
31901150106,48,1207,482,250,1366,0.7,1117,2.4
31901150107,48,1083,521,275,1287,0.7,860,2
31901150108,41,1235,629,288,1442,0.8,1210,2.5
31901150109,42,1300,605,280,1590,0.7,1187,2.3
31901150110,35,1142,620,283,1286,0.8,1242,2.6
31901150111,45,1192,595,260,1347,0.8,980,2.2
31901150112,43,1226,603,250,1406,0.8,1012,2.1
31901150113,42,1246,640,228,1397,0.7,866,2.1
31901150114,60,1273,456,169,1387,0.8,789,2
31901150115,43,1820,1069,175,3062,0.7,2583,2.6
31901150201,45,1200,545,290,1281,0.7,1125,2.4
31901150202,47,1150,652,280,1478,0.7,1285,2.3
31901150203,43,1387,689,255,1724,0.7,1266,2.6
31901150204,41,1300,631,295,1547,0.7,1363,2.6
31901150205,36,1083,539,260,1271,0.7,933,2.3
31901150206,41,1300,609,360,1468,0.7,1348,2.6
31901150207,30,1130,598,330,1416,0.8,1369,2.8
31901150208,41,1300,524,250,1264,0.8,1027,2.5
31901150209,37,1111,481,270,1156,0.8,811,2.5
31901150210,31,1083,713,300,1692,0.8,1437,2.6
31901150211,60,998,525,300,1295,0.8,655,1.7
31901150212,40,1170,579,275,1521,0.8,1170,2.5
31901150213,35,1116,643,280,1446,0.9,1172,2.5
31901150214,44,1151,611,260,1388,0.7,1187,2.4
31901150215,38,1181,597,270,1444,0.7,1158,2.4
31901150216,51,1281,480,255,1212,0.7,942,2
31901150217,55,1425,578,313,1375,0.7,1080,2.4
31901150218,47,1538,694,300,1800,0.7,1604,2.5
31901150219,42,1083,673,270,1537,0.7,1242,2.4
31901150220,64,1277,498,250,1231,1,924,2.1
31901150221,53,1083,495,245,977,0.7,756,1.9
31901150222,51,694,437,211,1125,0.8,766,2.4
31901150223,40,900,527,295,1238,0.7,1070,2.5
31901150224,41,1200,630,270,1511,0.7,1142,2.3
31901150225,36,1083,587,270,1613,0.8,1257,2.4
31901150226,37,1300,749,260,1708,0.7,1135,2.2
31901150227,41,1200,559,280,1281,0.8,1031,2.4
31902150301,37,867,770,250,1528,0.9,1301,2.2
31902150302,38,1200,739,235,1562,0.8,1286,2.5
31902150303,48,1083,689,220,1375,0.8,1062,2.2
31902150304,45,1593,805,190,1985,0.8,1396,2.4
31902150305,47,1692,703,125,1843,0.8,1449,2.5
31902150306,44,924,591,235,1264,0.8,1086,2.3
31902150307,43,975,567,250,1187,0.7,982,2.2
31902150308,47,834,602,218,1149,0.7,895,2
31902150309,50,937,508,200,1329,0.7,1112,2.2
31902150310,46,1144,644,248,1562,0.7,1093,2.3
31902150311,54,786,450,200,955,0.7,710,2
31902150312,66,780,447,225,885,0.6,718,1.7
31902150313,50,1400,544,175,1224,0.8,1109,2.5
31902150314,49,1500,719,180,1542,0.7,1240,2.3
31902150315,52,1000,459,200,1112,0.8,885,2.3
31902150316,51,1300,532,150,1267,0.9,1172,2.4
31902150317,52,1200,450,210,1071,0.8,793,2.2
31902150318,50,1170,623,120,1890,0.8,1471,2.6
31902150319,47,1083,784,120,1625,0.7,1281,2.4
31902150320,46,1261,609,210,1593,0.8,1281,2.5
31902150401,52,1300,524,250,1366,0.8,1318,2.6
31902150402,52,1083,470,150,1224,0.9,969,2.2
31902150403,49,1250,453,220,1333,0.8,1093,2.4
31902150404,50,1142,479,280,1187,0.8,945,2.4
31902150405,52,1142,466,200,1307,0.9,924,2.2
31902150406,53,900,511,260,1265,0.8,1181,2.6
31902150407,46,854,497,268,1212,0.8,926,2.2
31902150408,58,875,485,240,1231,0.8,913,2.1
31902150409,56,741,498,210,1267,0.9,935,2.2
31902150410,48,950,482,240,1093,0.8,922,2.4
31902150411,52,1250,441,260,1333,0.9,1194,2.6
31902150412,56,680,428,250,970,1,774,2.1
31902150413,53,867,435,273,1028,0.9,917,2.3
31902150414,57,867,389,220,956,1,811,2.1
31902150501,36,1083,591,240,1462,0.7,989,2.3
31902150502,40,981,602,250,1357,0.8,987,2.3
31902150503,40,910,552,220,1109,0.7,881,2.1
31902150504,39,942,541,205,1292,0.7,911,2.2
31902150505,42,1051,530,230,1156,0.7,909,2.1
31902150506,68,900,585,300,2031,0.8,1305,2.3
31902150507,42,992,537,225,1375,0.8,971,2.1
31902150508,33,1083,646,275,1361,0.7,1289,2.3
31902150509,37,1040,701,260,1462,0.7,1262,2.2
31902150511,30,1300,750,325,1521,0.7,1420,2.7
31902150512,39,1083,813,300,1613,0.6,1333,2.2
31902150513,42,1159,679,270,1468,0.7,1116,2.1
31902150514,36,1000,653,265,1278,0.7,1062,2.1
31902150515,41,997,569,275,1303,0.7,966,2.2
31902150516,50,1454,720,300,1974,0.7,1731,2.6
31902150517,45,1733,825,400,2594,0.7,2305,2.8
31902150518,49,1392,866,328,2146,0.7,1916,2.6
31902150520,41,997,675,220,1286,0.9,949,2.1
31902150521,33,1100,789,276,1674,0.7,1287,2.5
31902150523,29,1083,639,263,1471,0.8,1196,2.6
31902150524,34,1000,741,260,1676,0.8,1390,2.3
31902150525,35,1000,602,250,1211,0.8,1027,2.3
31902150526,40,1556,742,350,2184,0.7,2011,2.7
31902150527,37,1343,907,330,2109,0.7,1944,2.7
31902150528,47,1300,599,305,2250,0.8,1583,2.6
31902150529,52,1287,708,0,1843,0.7,1562,2.5
31902150530,31,1594,837,375,2233,0.8,2105,3
31902150531,38,1733,825,393,2600,0.8,2541,3.2
31902150532,40,1159,633,258,1333,0.7,1157,2.4
31902150601,51,851,604,200,1359,0.7,960,2.1
31902150602,52,598,441,180,885,0.8,762,2
31902150603,54,1083,471,225,1062,0.8,788,2.2
31902150604,50,1350,667,213,1571,0.8,1427,2.4
31902150605,55,1300,641,185,1481,0.7,1160,2.3
31902150606,50,1256,588,230,1196,0.8,1019,2.3
31902150607,52,986,473,238,1228,0.9,1028,2.3
31902150608,46,834,634,200,1562,0.9,1218,2.6
31902150609,52,1148,646,230,1525,0.8,1447,2.6
31902150610,51,1473,497,200,1303,0.8,1213,2.6
31902150611,47,1500,506,200,1228,0.8,1071,2.5
31902150612,47,1192,477,190,1238,0.9,877,2.3
31902150613,23,0,377,100,803,1,792,3.4
31902150614,59,997,503,230,1305,0.6,885,1.9
31902150615,54,820,579,180,1218,0.8,864,1.9
31902150616,54,780,410,200,1055,1,791,2.2
31902150617,55,780,478,200,1053,0.8,858,2.3
31902150618,55,942,464,190,1014,0.9,883,2.3
31902150619,42,997,498,228,1166,0.7,954,2.3
31902150620,49,899,521,240,1042,0.7,908,2.1
31902150621,53,1218,488,275,1424,0.8,1281,2.4
31902150622,47,780,617,225,1292,0.7,1035,2.2
31902150623,43,863,527,220,1221,0.7,949,2.2
31902150624,41,730,543,220,1107,0.7,980,2.4
31902150625,51,753,486,200,1284,0.7,933,2.2
31902150701,48,1530,698,300,1770,0.8,1718,2.7
31902150702,45,1127,721,240,1713,0.8,1386,2.6
31902150703,39,1000,693,280,1512,0.8,1354,2.6
31902150704,44,1399,695,250,1829,0.8,1600,2.7
31902150705,43,1336,795,257,1875,0.8,1528,2.5
31902150706,53,956,619,160,1708,0.7,1125,2.1
31902150707,47,1446,642,220,1562,0.8,1300,2.7
31902150708,47,1625,642,108,1724,0.7,1437,2.4
31902150709,51,1452,585,250,1625,0.8,1550,2.7
31902150710,51,806,575,220,1149,0.7,817,2
31902150711,38,1352,701,288,2291,0.8,1812,2.9
31902150712,48,1200,626,288,1724,0.8,1395,2.6
31902150713,45,1313,557,295,1474,0.8,1162,2.6
31902150714,46,1207,515,250,1468,0.8,1073,2.4
31902150801,46,768,451,143,912,0.8,745,2.3
31902150802,50,867,466,140,933,0.8,850,2.2
31902150803,48,672,589,180,1140,0.7,869,2
31902150804,51,780,506,150,1171,0.7,782,2
31902150805,50,867,495,170,1083,0.6,793,1.9
31902150806,65,780,448,172,1218,0.6,794,1.8
31902150807,71,0,474,0,0,0,824,0
31902150808,60,1250,521,231,1145,0.6,1062,2.2
31902150809,52,1600,566,220,1474,0.8,1298,2.6
31902150810,56,1083,461,98,1160,0.8,1034,2.2
31902150811,58,0,575,0,1375,0.7,575,2.3
31902150812,51,1259,478,180,1266,0.8,945,2.2
31902150813,45,1200,702,150,1805,0.8,1442,2.5
31902150814,50,975,622,300,1300,0.8,1104,2.3
31902150815,44,0,850,180,2035,0.8,1906,2.9
31902150816,50,1295,596,120,1312,0.8,985,2.4
31902150817,51,834,482,190,1083,0.9,1057,2.3
31902150901,51,1118,415,250,981,0.9,907,2.4
31902150902,46,911,453,230,1071,0.7,783,2.2
31902150903,54,813,466,188,974,0.8,690,1.9
31902150904,55,1037,466,240,1011,0.6,900,2
31902150905,54,867,502,213,1047,0.7,845,1.9
31902150906,59,884,462,203,1115,0.8,698,2
31902150907,44,971,513,195,1354,0.8,779,2.3
31902150908,48,1008,483,280,1365,0.8,1238,2.6
31902150909,53,1040,483,273,1187,0.8,1010,2.2
31902150910,57,1300,444,237,1031,0.8,918,2.3
31902150911,49,1233,461,253,1266,0.7,922,2.3
31902150912,50,1083,491,233,1321,0.8,1233,2.5
31902150913,58,975,473,255,1375,0.8,979,2.2
31902150914,52,1020,473,275,1166,0.8,979,2.5
31902150915,56,1000,454,255,1136,0.8,947,2.2
31902150916,58,856,427,240,1048,0.8,792,2.1
31902150917,58,1083,428,240,1053,0.8,844,2.1
31902150918,59,492,460,243,944,0.7,738,1.9
31902150919,61,953,469,230,931,0.7,750,2
31902150920,59,953,436,220,929,0.7,819,2.1
31902150921,50,812,459,233,1073,0.9,874,2.3
31902150922,50,1300,472,218,1176,0.8,1050,2.4
31902150923,55,1178,474,250,995,0.8,965,2.2
31902150924,53,1040,497,150,1375,0.9,982,2.2
31902150925,51,1083,496,295,1208,0.8,1006,2.3
31902150926,52,1300,497,195,1536,0.7,942,2
31902150927,56,906,438,250,1036,0.8,841,2.2
31902151001,41,0,450,75,1125,0.9,874,2.3
31903151101,68,984,468,273,963,0.7,828,1.8
31903151102,63,1354,425,295,933,0.7,840,2.2
31903151103,64,1300,448,308,933,0.6,788,2
31903151104,63,1170,402,295,815,0.7,766,2
31903151105,63,1170,427,323,866,0.7,794,2.2
31903151106,70,1613,448,240,853,0.7,659,1.6
31903151107,63,1324,482,300,979,0.8,814,1.7
31903151108,61,1170,472,258,944,0.7,723,1.8
31903151110,60,1300,448,290,1068,0.7,814,2.1
31903151112,42,0,900,84,0,0.2,1624,1
31903151113,59,1500,479,142,1062,1.2,1010,1.7
31903151114,52,1805,590,313,1294,0.7,1031,2.1
31903151115,34,1083,1008,235,1062,0.7,900,2.3
31903151116,61,1170,439,275,968,0.7,872,2.1
31903151117,55,1733,681,290,1321,0.7,1086,2
31903151118,61,1200,686,322,1416,0.7,1125,1.9
31903151119,61,1083,443,315,971,0.7,861,2.2
31903151120,57,1065,443,288,961,0.7,813,2.2
31903151121,57,1500,645,284,1171,0.7,1071,1.8
31903151204,35,1300,586,353,1413,0.7,1156,2.6
31903151205,38,1300,658,328,1472,0.7,1312,2.5
31903151206,43,1083,585,255,1381,0.8,935,2
31903151207,43,1300,624,240,1274,0.8,977,2.5
31903151208,49,1218,565,274,1458,0.7,1062,2.2
31903151209,44,890,546,295,1263,0.7,928,2.3
31903151210,38,1322,467,285,1292,0.8,978,2.5
31903151211,37,1083,568,290,1281,0.7,900,2.2
31903151212,41,1083,614,305,1432,0.7,1065,2.2
31903151213,53,1165,619,280,1375,0.8,1077,2.2
31903151214,48,693,495,243,1125,0.8,687,1.8
31903151215,45,1083,601,270,1399,0.7,922,2.1
31903151216,35,1148,497,245,1166,0.8,850,2.3
31903151217,49,1239,575,315,1341,0.8,939,1.9
31903151218,43,1200,547,293,1363,0.8,1053,2.3
31903151220,44,1101,645,280,1303,0.7,941,2.3
31903151221,41,1035,627,293,1388,0.7,1107,2.3
31903151222,40,1083,576,300,1329,0.8,1109,2.5
31903151223,37,1100,582,290,1346,0.8,1081,2.4
31903151224,55,1213,579,250,1231,0.7,671,1.7
31903151225,49,1056,556,295,1264,0.7,1010,2
31903151226,39,1148,570,263,1222,0.7,1125,2.3
31903151227,45,1168,578,295,1208,0.8,952,2.4
31903151228,47,1066,516,255,1224,0.8,930,2.1
31903151229,45,1250,506,280,1241,0.7,960,2.3
31903151230,35,1185,593,330,1339,0.7,1199,2.3
31903151231,45,1349,484,270,1192,0.7,823,2.1
31903151232,39,1257,557,255,1202,0.7,974,2.2
31903151234,35,1365,600,350,1410,0.7,1312,2.7
31903151235,43,1539,614,355,1625,0.8,1600,2.9
31903151236,47,1733,703,340,1926,0.7,1769,2.8
31903151237,37,1517,621,380,1660,0.8,1492,3
31903151238,51,1257,572,385,1341,0.7,1330,2.6
31903151239,60,1281,470,235,1162,0.8,1016,2
31903151240,34,1300,664,330,1427,0.7,1164,2.4
31903151241,42,1083,564,300,1241,0.7,1137,2.4
31903151242,46,1625,503,200,1416,0.8,1333,2.7
31903151303,41,1300,600,360,1408,0.6,1223,2.4
31903151304,51,1083,473,202,1100,0.8,679,1.9
31903151305,37,1191,559,310,1255,0.7,1005,2.4
31903151306,42,1375,586,245,1375,0.7,1287,2.7
31903151307,53,1300,467,235,1256,0.7,827,2.1
31903151308,52,1300,612,345,1625,0.7,1333,2.5
31903151309,36,1408,654,350,1508,0.7,1400,2.6
31903151311,49,1473,602,300,1536,0.7,1277,2.4
31903151312,39,1434,710,300,1735,0.7,1550,2.6
31903151314,45,1610,691,370,1963,0.7,1713,2.6
31903151315,45,1430,634,350,1653,0.7,1480,2.6
31903151316,50,1430,623,300,1408,0.7,1354,2.7
31903151317,41,1514,635,363,1437,0.7,1237,2.5
31903151318,29,1573,795,388,1818,0.7,1681,2.7
31903151319,47,1421,668,350,1471,0.6,1266,2.4
31903151320,44,1437,784,355,1829,0.8,1800,2.8
31903151401,45,1200,477,320,1170,0.8,1073,2.5
31903151402,51,1200,544,300,1367,0.9,1197,2.4
31903151403,49,1603,568,330,1384,0.8,1261,2.4
31903151404,43,1517,625,330,1484,0.9,1389,2.7
31903151405,47,1517,664,325,1674,0.8,1422,2.5
31903151406,46,1517,596,250,1431,0.9,1292,2.7
31903151407,0,0,0,0,0,0,0,0
31903151408,49,1602,632,245,1481,0.8,1218,2.3
31903151409,47,1595,674,343,1736,0.8,1568,2.7
31903151410,46,1395,587,260,1478,0.8,1410,2.6
31903151411,42,1185,599,225,1761,0.8,1307,2.8
31903151412,56,1474,565,238,1536,0.9,1569,2.6
31903151413,49,1300,645,295,1718,0.8,1410,2.6
31903151414,49,1437,510,260,1458,0.8,1218,2.7
31903151415,49,1597,629,325,1583,0.8,1343,2.6
31903151416,45,1517,537,300,1341,0.8,1258,2.6
31903151417,50,1500,610,300,1437,0.9,1359,2.5
31903151418,49,1408,553,270,1444,0.9,1325,2.6
31903151419,0,0,0,0,0,0,0,0
31903151420,43,1183,504,280,1264,0.9,974,2.3
31903151421,48,1733,634,303,1541,0.8,1593,2.7
31903151422,54,1127,484,270,1238,0.8,1005,2.2
31903151423,37,1083,575,290,1174,0.7,972,2.2
31903151424,38,1509,640,320,1607,0.9,1446,3.1
31903151425,44,1343,675,325,1562,0.8,1180,2.5
31903151426,46,1517,594,340,1656,0.8,1562,2.8
31903151427,40,1514,593,350,1598,0.9,1399,2.8
