route_id	service_id	trip_id	trip_headsign	direction_id	block_id	shape_id
172-3396	BT 23_24-35212	26612963-BT 23_24-35212	"City, Eagle St at Riverside"	0		1720011
185-3396	BT 23_24-35212	26612964-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		1850007
353-3396	BT 23_24-35212	26612965-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3530042
460-3396	BT 23_24-35212	26612966-BT 23_24-35212	Queen Street station	0		4600035
444-3396	BT 23_24-35212	26612967-BT 23_24-35212	Queensland Theatre	0		4440024
222-3396	BT 23_24-35212	26612968-BT 23_24-35212	Carindale interchange	1		2220002
333-3396	BT 23_24-35212	26612969-BT 23_24-35212	Chermside Interchange	1		3330020
417-3396	BT 23_24-35212	26612970-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4170005
301-3396	BT 23_24-35212	26612971-BT 23_24-35212	Toombul Interchange	1		3010022
120-3396	BT 23_24-35212	26612972-BT 23_24-35212	Queen Street station	0		1200005
204-3396	BT 23_24-35212	26612973-BT 23_24-35212	"Fortitude Valley, Warner St"	0		2040628
598-3396	BT 23_24-35212	26612974-BT 23_24-35212	Chermside Interchange	1		5980011
393-3396	BT 23_24-35212	26612975-BT 23_24-35212	Teneriffe Ferry	0		3930001
370-3396	BT 23_24-35212	26612976-BT 23_24-35212	Chermside Interchange	1		3700011
140-3396	BT 23_24-35212	26612977-BT 23_24-35212	Queen Street station	0		1400016
340-3396	BT 23_24-35212	26612978-BT 23_24-35212	Woolloongabba station	0		3400007
476-3396	BT 23_24-35212	26612979-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4760005
186-3396	BT 23_24-35212	26612980-BT 23_24-35212	"Riverside, Creek St"	0		1860052
352-3396	BT 23_24-35212	26612981-BT 23_24-35212	"City, Queen St"	0		3520009
445-3396	BT 23_24-35212	26612982-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4450044
357-3396	BT 23_24-35212	26612983-BT 23_24-35212	"City, Queen St"	0		3570009
60-3396	BT 23_24-35212	26612984-BT 23_24-35212	West End Ferry	1		600059
104-3396	BT 23_24-35212	26612985-BT 23_24-35212	Corinda station	1		1040014
156-3396	BT 23_24-35212	26612986-BT 23_24-35212	"City, Eagle St at Riverside"	0		1560001
131-3396	BT 23_24-35212	26612987-BT 23_24-35212	"Riverside, Creek St"	0		1310002
322-3396	BT 23_24-35212	26612988-BT 23_24-35212	"City, Anzac Square"	0		3220006
373-3396	BT 23_24-35212	26612989-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3730071
412-3396	BT 23_24-35212	26612990-BT 23_24-35212	"City, Roma St"	0		4120001
471-3396	BT 23_24-35212	26612991-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4710007
160-3396	BT 23_24-35212	26612992-BT 23_24-35212	Queen Street station	0		1600002
385-3396	BT 23_24-35212	26612993-BT 23_24-35212	The Gap park 'n' ride	1		3850018
111-3396	BT 23_24-35212	26612994-BT 23_24-35212	Roma Street station	0		1110008
222-3396	BT 23_24-35212	26612995-BT 23_24-35212	Roma Street station	0		2220003
369-3396	BT 23_24-35212	26612996-BT 23_24-35212	Mitchelton station	1		3690003
214-3396	BT 23_24-35212	26612997-BT 23_24-35212	Queen Street station	0		2140002
P384-3396	BT 23_24-35212	26612998-BT 23_24-35212	"City, George St"	0		P3840005
369-3396	BT 23_24-35212	26612999-BT 23_24-35212	Toombul Interchange	0		3690001
199-3396	BT 23_24-35212	26613000-BT 23_24-35212	West End Ferry	1		1990022
333-3396	BT 23_24-35212	26613001-BT 23_24-35212	Cultural Centre station	0		3330018
380-3396	BT 23_24-35212	26613002-BT 23_24-35212	"The Gap, Waterworks Rd"	1		3800016
383-3396	BT 23_24-35212	26613003-BT 23_24-35212	"City, Eagle St Pier"	0		3830001
77-3396	BT 23_24-35212	26613004-BT 23_24-35212	"Chermside, Hamilton Rd"	0		770001
P231-3396	BT 23_24-35212	26613005-BT 23_24-35212	"City, Ann St Stop 10A at King George Sq"	0		P2310002
P142-3396	BT 23_24-35212	26613006-BT 23_24-35212	"City, Creek St"	0		P1420004
170-3396	BT 23_24-35212	26613007-BT 23_24-35212	Queen Street station	0		1700002
P205-3396	BT 23_24-35212	26613008-BT 23_24-35212	"City, Queen St"	0		P2050039
390-3396	BT 23_24-35212	26613009-BT 23_24-35212	"City, Queen St"	0		3900012
138-3396	BT 23_24-35212	26613010-BT 23_24-35212	"Riverside, Creek St"	0		1380001
P179-3396	BT 23_24-35212	26613011-BT 23_24-35212	"City, Eagle St at Riverside"	0		P1790001
178-3396	BT 23_24-35212	26613012-BT 23_24-35212	"Fortitude Valley, Warner St"	0		1780005
301-3396	BT 23_24-35212	26613013-BT 23_24-35212	Cultural Centre station	0		3010020
P211-3396	BT 23_24-35212	26613014-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		P2110003
345-3396	BT 23_24-35212	26613015-BT 23_24-35212	Cultural Centre station	0		3450012
P443-3396	BT 23_24-35212	26613016-BT 23_24-35212	Queen Street station	0		P4430004
174-3396	BT 23_24-35212	26613017-BT 23_24-35212	Garden City interchange	1		1740012
227-3396	BT 23_24-35212	26613018-BT 23_24-35212	"City, Edward St"	0		2270003
590-3396	BT 23_24-35212	26613019-BT 23_24-35212	Toombul Interchange	0		5900004
130-3396	BT 23_24-35212	26613020-BT 23_24-35212	Queen Street station	0		1300006
460-3396	BT 23_24-35212	26613021-BT 23_24-35212	"Heathwood, Parkwood Dr"	1		4600033
100-3396	BT 23_24-35212	26613022-BT 23_24-35212	Queen Street station	0		1000009
433-3396	BT 23_24-35212	26613023-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4330027
397-3396	BT 23_24-35212	26613024-BT 23_24-35212	Mitchelton station	0		3970010
200-3396	BT 23_24-35212	26613025-BT 23_24-35212	"Carindale Heights, Cribb Rd E"	1		2000021
P157-3396	BT 23_24-35212	26613026-BT 23_24-35212	Queen Street station	0		P1570001
330-3396	BT 23_24-35212	26613027-BT 23_24-35212	"Bracken Ridge, Barrett St"	1		3300024
375-3396	BT 23_24-35212	26613028-BT 23_24-35212	Bardon	0		3750013
375-3396	BT 23_24-35212	26613029-BT 23_24-35212	Stafford City	1		3750011
329-3396	BT 23_24-35212	26613030-BT 23_24-35212	Carseldine station	0		3290005
451-3396	BT 23_24-35212	26613031-BT 23_24-35212	Darra station	0		4510012
P129-3396	BT 23_24-35212	26613032-BT 23_24-35212	"Riverside, Creek St"	0		P1290001
200-3396	BT 23_24-35212	26613033-BT 23_24-35212	Queen Street station	0		2000004
432-3396	BT 23_24-35212	26613034-BT 23_24-35212	University of Queensland	0		4320003
175-3396	BT 23_24-35212	26613035-BT 23_24-35212	"Fortitude Valley, Warner St"	0		1750008
P331-3396	BT 23_24-35212	26613036-BT 23_24-35212	"City, George St"	0		P3310007
435-3396	BT 23_24-35212	26613037-BT 23_24-35212	"St Josephs School, Gregory Tce"	0		4350022
306-3396	BT 23_24-35212	26613038-BT 23_24-35212	Cultural Centre station	0		3060065
377-3396	BT 23_24-35212	26613039-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3770003
598-3396	BT 23_24-35212	26613040-BT 23_24-35212	Garden City interchange	1		5980009
340-3396	BT 23_24-35212	26613041-BT 23_24-35212	Carseldine station	1		3400009
150-3396	BT 23_24-35212	26613042-BT 23_24-35212	Queen Street station	0		1500016
305-3396	BT 23_24-35212	26613043-BT 23_24-35212	"City, Adelaide St"	0		3050011
60-3396	BT 23_24-35212	26613044-BT 23_24-35212	Teneriffe Ferry	0		600061
385-3396	BT 23_24-35212	26613045-BT 23_24-35212	Cultural Centre station	0		3850017
196-3396	BT 23_24-35212	26613046-BT 23_24-35212	Fairfield Gardens	1		1960034
61-3396	BT 23_24-35212	26613047-BT 23_24-35212	Coorparoo Junction	0		610016
130-3396	BT 23_24-35212	26613048-BT 23_24-35212	Stretton - Gowan Rd	1		1300012
124-3396	BT 23_24-35212	26613049-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		1240011
P332-3396	BT 23_24-35212	26613050-BT 23_24-35212	UQ Lakes station	0		P3320004
153-3396	BT 23_24-35212	26613051-BT 23_24-35212	"Riverside, Creek St"	0		1530005
599-3396	BT 23_24-35212	26613052-BT 23_24-35212	Garden City interchange	0		5990023
322-3396	BT 23_24-35212	26613053-BT 23_24-35212	Chermside Interchange	1		3220017
475-3396	BT 23_24-35212	26613054-BT 23_24-35212	"Rainworth, Leworthy St"	1		4750014
P217-3396	BT 23_24-35212	26613055-BT 23_24-35212	"City, Queen St"	0		P2170002
139-3396	BT 23_24-35212	26613056-BT 23_24-35212	Dutton Park Place eastbound	0		1390005
345-3396	BT 23_24-35212	26613057-BT 23_24-35212	Aspley Hypermarket	1		3450009
P137-3396	BT 23_24-35212	26613058-BT 23_24-35212	"Riverside, Creek St"	0		P1370063
303-3396	BT 23_24-35212	26613059-BT 23_24-35212	Pinkenba Primary	0		3030028
199-3396	BT 23_24-35212	26613060-BT 23_24-35212	"Teneriffe, Commercial Rd"	0		1990020
61-3396	BT 23_24-35212	26613061-BT 23_24-35212	Ashgrove Village	1		610018
106-3396	BT 23_24-35212	26613062-BT 23_24-35212	Indooroopilly Interchange	0		1060004
302-3396	BT 23_24-35212	26613063-BT 23_24-35212	Fison Ave	1		3020021
116-3396	BT 23_24-35212	26613064-BT 23_24-35212	"Fortitude Valley, Brunswick St"	0		1160028
372-3396	BT 23_24-35212	26613065-BT 23_24-35212	Ashgrove Marketplace	1		3720158
114-3396	BT 23_24-35212	26613066-BT 23_24-35212	"City Gardens, Alice St"	0		1140004
380-3396	BT 23_24-35212	26613067-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		3800015
433-3396	BT 23_24-35212	26613068-BT 23_24-35212	"Kenmore, Kilkivan Ave"	1		4330025
P455-3396	BT 23_24-35212	26613069-BT 23_24-35212	"City, Eagle St Pier"	0		P4550001
372-3396	BT 23_24-35212	26613070-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3720001
234-3396	BT 23_24-35212	26613071-BT 23_24-35212	Woolloongabba to City loop	0		2340003
P201-3396	BT 23_24-35212	26613072-BT 23_24-35212	"City, Eagle St at Riverside"	0		P2010002
108-3396	BT 23_24-35212	26613073-BT 23_24-35212	"City, Eagle St at Riverside"	0		1080008
235-3396	BT 23_24-35212	26613074-BT 23_24-35212	"Fortitude Valley, Brunswick St"	0		2350018
120-3396	BT 23_24-35212	26613075-BT 23_24-35212	Garden City interchange	1		1200007
180-3396	BT 23_24-35212	26613076-BT 23_24-35212	Queen Street station	0		1800002
180-3396	BT 23_24-35212	26613077-BT 23_24-35212	Garden City interchange	1		1800003
123-3396	BT 23_24-35212	26613078-BT 23_24-35212	Garden City interchange	0		1230003
196-3396	BT 23_24-35212	26613079-BT 23_24-35212	"New Farm, Mountford Rd"	0		1960035
446-3396	BT 23_24-35212	26613080-BT 23_24-35212	Queen Street station	0		4460004
113-3396	BT 23_24-35212	26613081-BT 23_24-35212	"City, Eagle St at Riverside"	0		1130012
112-3396	BT 23_24-35212	26613082-BT 23_24-35212	"City, Eagle St at Riverside"	0		1120004
118-3396	BT 23_24-35212	26613083-BT 23_24-35212	"Riverside, Creek St"	0		1180004
P141-3396	BT 23_24-35212	26613084-BT 23_24-35212	"City, Creek St"	0		P1410006
P343-3396	BT 23_24-35212	26613085-BT 23_24-35212	"City, Eagle St Pier"	0		P3430003
100-3396	BT 23_24-35212	26613086-BT 23_24-35212	Forest Lake Village	1		1000010
P206-3396	BT 23_24-35212	26613087-BT 23_24-35212	"Fortitude Valley, Brunswick St"	0		P2060004
351-3396	BT 23_24-35212	26613088-BT 23_24-35212	"City, Queen St"	0		3510004
325-3396	BT 23_24-35212	26613089-BT 23_24-35212	Boondall station	1		3250005
232-3396	BT 23_24-35212	26613090-BT 23_24-35212	"City, Edward St"	0		2320007
330-3396	BT 23_24-35212	26613091-BT 23_24-35212	Cultural Centre station	0		3300027
125-3396	BT 23_24-35212	26613092-BT 23_24-35212	Garden City interchange	1		1250019
100-3396	BT 23_24-35212	26613093-BT 23_24-35212	Queen Street station	0		1000009
444-3396	BT 23_24-35212	26613094-BT 23_24-35212	Queensland Theatre	0		4440024
335-3396	BT 23_24-35212	26613095-BT 23_24-35212	"City, Queen St"	0		3350008
396-3396	BT 23_24-35212	26613096-BT 23_24-35212	Mitchelton station	0		3960003
452-3396	BT 23_24-35212	26613097-BT 23_24-35212	Darra station	0		4520001
111-3396	BT 23_24-35212	26613098-BT 23_24-35212	Eight Mile Plains station	1		1110007
411-3396	BT 23_24-35212	26613099-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4110041
P151-3396	BT 23_24-35212	26613101-BT 23_24-35212	"Riverside, Creek St"	0		P1510046
P176-3396	BT 23_24-35212	26613102-BT 23_24-35212	"Fortitude Valley, Warner St"	0		P1760001
156-3396	BT 23_24-35212	26613103-BT 23_24-35212	"City, Eagle St at Riverside"	0		1560001
120-3396	BT 23_24-35212	26613104-BT 23_24-35212	Queen Street station	0		1200005
204-3396	BT 23_24-35212	26613105-BT 23_24-35212	"Fortitude Valley, Warner St"	0		2040628
115-3396	BT 23_24-35212	26613106-BT 23_24-35212	Queen Street station	0		1150002
P341-3396	BT 23_24-35212	26613107-BT 23_24-35212	"City, George St"	0		P3410004
467-3396	BT 23_24-35212	26613108-BT 23_24-35212	Mt Ommaney Shopping Centre	0		4670039
415-3396	BT 23_24-35212	26613109-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4150007
381-3396	BT 23_24-35212	26613110-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		3810012
140-3396	BT 23_24-35212	26613111-BT 23_24-35212	Queen Street station	0		1400016
340-3396	BT 23_24-35212	26613112-BT 23_24-35212	Woolloongabba station	0		3400007
P344-3396	BT 23_24-35212	26613113-BT 23_24-35212	"City, George St"	0		P3440009
346-3396	BT 23_24-35212	26613114-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3460031
467-3396	BT 23_24-35212	26613115-BT 23_24-35212	Oxley station	1		4670038
416-3396	BT 23_24-35212	26613116-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4160003
60-3396	BT 23_24-35212	26613117-BT 23_24-35212	West End Ferry	1		600059
186-3396	BT 23_24-35212	26613118-BT 23_24-35212	"Riverside, Creek St"	0		1860052
338-3396	BT 23_24-35212	26613119-BT 23_24-35212	Chermside Shopping Centre	0		3380022
470-3396	BT 23_24-35212	26613120-BT 23_24-35212	Teneriffe Ferry	0		4700004
360-3396	BT 23_24-35212	26613121-BT 23_24-35212	Brookside Shopping Centre	1		3600018
352-3396	BT 23_24-35212	26613122-BT 23_24-35212	"City, Queen St"	0		3520009
P216-3396	BT 23_24-35212	26613123-BT 23_24-35212	"City, Ann St Stop 10A at King George Sq"	0		P2160003
184-3396	BT 23_24-35212	26613124-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		1840007
397-3396	BT 23_24-35212	26613125-BT 23_24-35212	Ferny Grove station	1		3970004
412-3396	BT 23_24-35212	26613126-BT 23_24-35212	St Lucia South	1		4120002
370-3396	BT 23_24-35212	26613127-BT 23_24-35212	"City, Herschel St"	0		3700012
131-3396	BT 23_24-35212	26613128-BT 23_24-35212	"Riverside, Creek St"	0		1310002
379-3396	BT 23_24-35212	26613129-BT 23_24-35212	"Grange, Thomas St"	0		3790035
175-3396	BT 23_24-35212	26613130-BT 23_24-35212	"Fortitude Valley, Warner St"	0		1750008
425-3396	BT 23_24-35212	26613131-BT 23_24-35212	Queen Street station	0		4250014
363-3396	BT 23_24-35212	26613132-BT 23_24-35212	"City, Eagle St Pier"	0		3630001
412-3396	BT 23_24-35212	26613133-BT 23_24-35212	"City, Roma St"	0		4120001
160-3396	BT 23_24-35212	26613134-BT 23_24-35212	Queen Street station	0		1600002
411-3396	BT 23_24-35212	26613135-BT 23_24-35212	University of Queensland	1		4110038
111-3396	BT 23_24-35212	26613136-BT 23_24-35212	Roma Street station	0		1110008
379-3396	BT 23_24-35212	26613137-BT 23_24-35212	"City, Adelaide St"	1		3790018
P456-3396	BT 23_24-35212	26613138-BT 23_24-35212	"City, Eagle St Pier"	0		P4560002
199-3396	BT 23_24-35212	26613139-BT 23_24-35212	West End Ferry	1		1990022
107-3396	BT 23_24-35212	26613140-BT 23_24-35212	"City, Eagle St at Riverside"	0		1070003
333-3396	BT 23_24-35212	26613141-BT 23_24-35212	Cultural Centre station	0		3330018
222-3396	BT 23_24-35212	26613142-BT 23_24-35212	Roma Street station	0		2220003
212-3396	BT 23_24-35212	26613143-BT 23_24-35212	Carindale interchange	1		2120005
230-3396	BT 23_24-35212	26613144-BT 23_24-35212	"Balmoral, Apollo Rd"	1		2300011
P205-3396	BT 23_24-35212	26613145-BT 23_24-35212	"City, Queen St"	0		P2050039
121-3396	BT 23_24-35212	26613146-BT 23_24-35212	"Fortitude Valley, Brunswick St"	0		1210001
321-3396	BT 23_24-35212	26613147-BT 23_24-35212	"City, Queen St"	0		3210004
P236-3396	BT 23_24-35212	26613148-BT 23_24-35212	"City, Ann St Stop 10A at King George Sq"	0		P2360003
300-3396	BT 23_24-35212	26613149-BT 23_24-35212	Cultural Centre station	0		3000003
350-3396	BT 23_24-35212	26613150-BT 23_24-35212	Aspley Hypermarket	1		3500011
171-3396	BT 23_24-35212	26613151-BT 23_24-35212	"Fortitude Valley, Warner St"	0		1710001
181-3396	BT 23_24-35212	26613152-BT 23_24-35212	"Fortitude Valley, Brunswick St"	0		1810058
202-3396	BT 23_24-35212	26613153-BT 23_24-35212	"City, Eagle St at Riverside"	0		2020020
185-3396	BT 23_24-35212	26613154-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		1850008
345-3396	BT 23_24-35212	26613155-BT 23_24-35212	Cultural Centre station	0		3450012
444-3396	BT 23_24-35212	26613156-BT 23_24-35212	"Moggill, Moggill Rd"	1		4440023
P179-3396	BT 23_24-35212	26613157-BT 23_24-35212	"City, Eagle St at Riverside"	0		P1790001
P443-3396	BT 23_24-35212	26613158-BT 23_24-35212	Queen Street station	0		P4430004
220-3396	BT 23_24-35212	26613159-BT 23_24-35212	Pandanus Beach	1		2200002
130-3396	BT 23_24-35212	26613160-BT 23_24-35212	Queen Street station	0		1300006
105-3396	BT 23_24-35212	26613161-BT 23_24-35212	Indooroopilly Interchange	1		1050014
172-3396	BT 23_24-35212	26613162-BT 23_24-35212	Garden City interchange	1		1720012
135-3396	BT 23_24-35212	26613163-BT 23_24-35212	Queen Street station	0		1350012
100-3396	BT 23_24-35212	26613164-BT 23_24-35212	Queen Street station	0		1000009
359-3396	BT 23_24-35212	26613165-BT 23_24-35212	"City, Queen St"	0		3590012
P221-3396	BT 23_24-35212	26613166-BT 23_24-35212	"City, Ann St Stop 10A at King George Sq"	0		P2210004
460-3396	BT 23_24-35212	26613167-BT 23_24-35212	Queen Street station	0		4600035
599-3396	BT 23_24-35212	26613168-BT 23_24-35212	Chermside Interchange	0		5990014
222-3396	BT 23_24-35212	26613169-BT 23_24-35212	Carindale interchange	1		2220002
333-3396	BT 23_24-35212	26613170-BT 23_24-35212	Chermside Interchange	1		3330020
300-3396	BT 23_24-35212	26613171-BT 23_24-35212	Toombul Interchange	1		3000013
210-3396	BT 23_24-35212	26613172-BT 23_24-35212	"Fortitude Valley, Ballow St"	0		2100016
428-3396	BT 23_24-35212	26613173-BT 23_24-35212	University of Queensland	0		4280001
306-3396	BT 23_24-35212	26613174-BT 23_24-35212	Nudgee Beach	1		3060052
161-3396	BT 23_24-35212	26613175-BT 23_24-35212	Queen Street station	0		1610002
306-3396	BT 23_24-35212	26613176-BT 23_24-35212	Toombul interchange	1		3060067
200-3396	BT 23_24-35212	26613177-BT 23_24-35212	Queen Street station	0		2000004
P129-3396	BT 23_24-35212	26613178-BT 23_24-35212	"Riverside, Creek St"	0		P1290001
204-3396	BT 23_24-35212	26613179-BT 23_24-35212	"Fortitude Valley, Warner St"	0		2040628
174-3396	BT 23_24-35212	26613180-BT 23_24-35212	"Fortitude Valley, Warner St"	0		1740008
P331-3396	BT 23_24-35212	26613181-BT 23_24-35212	"City, George St"	0		P3310007
60-3396	BT 23_24-35212	26613182-BT 23_24-35212	West End Ferry	1		600059
152-3396	BT 23_24-35212	26613183-BT 23_24-35212	Garden City interchange	0		1520004
P157-3396	BT 23_24-35212	26613184-BT 23_24-35212	Queen Street station	0		P1570001
453-3396	BT 23_24-35212	26613185-BT 23_24-35212	Queen Street station	0		4530018
338-3396	BT 23_24-35212	26613186-BT 23_24-35212	Chermside Interchange	0		3380048
136-3396	BT 23_24-35212	26613187-BT 23_24-35212	"Spring Hill, The Ridge"	0		1360002
150-3396	BT 23_24-35212	26613188-BT 23_24-35212	Queen Street station	0		1500016
104-3396	BT 23_24-35212	26613189-BT 23_24-35212	PA Hospital station	0		1040017
60-3396	BT 23_24-35212	26613190-BT 23_24-35212	Teneriffe Ferry	0		600061
378-3396	BT 23_24-35212	26613191-BT 23_24-35212	Elizabeth Street Stop 87 near Edward St	0		3780005
385-3396	BT 23_24-35212	26613192-BT 23_24-35212	Cultural Centre (Express)	0		3850016
61-3396	BT 23_24-35212	26613193-BT 23_24-35212	Coorparoo Junction	0		610016
130-3396	BT 23_24-35212	26613194-BT 23_24-35212	Queen Street station	0		1300188
196-3396	BT 23_24-35212	26613195-BT 23_24-35212	Fairfield Gardens	1		1960040
156-3396	BT 23_24-35212	26613196-BT 23_24-35212	"City, Eagle St at Riverside"	0		1560001
338-3396	BT 23_24-35212	26613197-BT 23_24-35212	Strathpine bus station	1		3380049
P332-3396	BT 23_24-35212	26613198-BT 23_24-35212	UQ Lakes station	0		P3320004
325-3396	BT 23_24-35212	26613199-BT 23_24-35212	"City, Queen St"	0		3250007
195-3396	BT 23_24-35212	26613200-BT 23_24-35212	"City, City Hall"	1		1950005
213-3396	BT 23_24-35212	26613201-BT 23_24-35212	Carindale interchange	1		2130040
385-3396	BT 23_24-35212	26613202-BT 23_24-35212	The Gap park 'n' ride	1		3850018
P217-3396	BT 23_24-35212	26613203-BT 23_24-35212	"City, Queen St"	0		P2170002
192-3396	BT 23_24-35212	26613204-BT 23_24-35212	"City, Adelaide St"	0		1920045
P137-3396	BT 23_24-35212	26613205-BT 23_24-35212	"Riverside, Creek St"	0		P1370062
192-3396	BT 23_24-35212	26613206-BT 23_24-35212	Boggo Road station	1		1920041
111-3396	BT 23_24-35212	26613207-BT 23_24-35212	Roma Street station	0		1110008
475-3396	BT 23_24-35212	26613208-BT 23_24-35212	"Spring Hill, Wickham Tce"	0		4750013
