,o_lat,o_lon,frequency,Median_age_persons,Med_mort_repaymnt_monthly,Median_rent_weekly,Med_tot_hh_incom_weekly,Average_household_size,quantity_class
1762,-27.399393,152.984279,71.0,33.0,2067.0,400.0,2345.0,2.5,Low
1763,-27.411473,153.073538,265.0,47.0,0.0,0.0,0.0,0.0,Medium
1764,-27.410904,153.073932,263.0,47.0,0.0,0.0,0.0,0.0,Medium
1765,-27.527742,153.045668,48.0,34.0,2000.0,390.0,2750.0,2.9,Very Low
1766,-27.527721,153.045816,42.0,35.0,2184.0,480.0,2750.0,3.1,Very Low
1767,-27.526632,153.046019,514.0,37.0,2167.0,420.0,2105.0,2.5,Medium
1768,-27.526577,153.045885,495.0,34.0,2000.0,390.0,2750.0,2.9,High
1769,-27.523121,153.047147,21.0,37.0,2167.0,420.0,2105.0,2.5,Very Low
1770,-27.522991,153.047018,27.0,36.0,2600.0,400.0,3054.0,3.0,Very Low
1771,-27.522167,153.046734,468.0,37.0,3127.0,450.0,3580.0,3.0,High
1772,-27.522838,153.046749,493.0,36.0,2600.0,400.0,3054.0,3.0,Medium
1773,-27.517708,153.044799,472.0,39.0,2102.0,450.0,2932.0,2.9,Medium
1774,-27.517846,153.044826,447.0,33.0,2500.0,400.0,3042.0,2.9,High
1775,-27.515316,153.038745,595.0,36.0,2000.0,350.0,1727.0,1.9,High
1776,-27.51482,153.038972,607.0,34.0,2500.0,500.0,3114.0,3.0,High
1777,-27.498513,153.049707,1296.0,31.0,2106.0,400.0,2107.0,2.2,High
1778,-27.516073,153.038624,135.0,34.0,2500.0,500.0,3114.0,3.0,Very Low
1779,-27.516576,153.038273,148.0,36.0,2167.0,450.0,2860.0,2.7,Medium
1780,-27.517335,153.038105,135.0,34.0,2500.0,500.0,3114.0,3.0,Very Low
1781,-27.518557,153.037012,135.0,38.0,2500.0,475.0,3343.0,3.0,Very Low
1782,-27.51758,153.037778,148.0,36.0,2167.0,450.0,2860.0,2.7,Medium
1783,-27.51837,153.037048,148.0,38.0,2500.0,330.0,2531.0,2.8,Medium
1784,-27.51945,153.035763,135.0,38.0,2500.0,475.0,3343.0,3.0,Very Low
1785,-27.519223,153.035855,148.0,38.0,2500.0,330.0,2531.0,2.8,Medium
1786,-27.522536,153.036057,88.0,39.0,2600.0,450.0,3229.0,2.8,High
1787,-27.522401,153.036008,81.0,38.0,2500.0,475.0,3343.0,3.0,Medium
1788,-27.520509,153.034823,88.0,36.0,2600.0,330.0,2613.0,2.6,Medium
1789,-27.520491,153.034943,81.0,38.0,2500.0,475.0,3343.0,3.0,Very Low
1790,-27.520119,153.035656,42.0,38.0,2500.0,475.0,3343.0,3.0,Low
1791,-27.520205,153.035527,48.0,38.0,2500.0,475.0,3343.0,3.0,Low
1792,-27.519925,153.039154,48.0,35.0,2600.0,453.0,3042.0,3.0,Low
1793,-27.520162,153.041394,42.0,39.0,2102.0,450.0,2932.0,2.9,Low
1794,-27.520284,153.0414,48.0,35.0,2600.0,453.0,3042.0,3.0,Medium
1795,-27.520377,153.042803,42.0,39.0,2102.0,450.0,2932.0,2.9,Very Low
1796,-27.52055,153.043225,48.0,37.0,3127.0,450.0,3580.0,3.0,Low
1797,-27.520686,153.044828,42.0,33.0,2500.0,400.0,3042.0,2.9,Very Low
1798,-27.52101,153.046777,42.0,33.0,2500.0,400.0,3042.0,2.9,Very Low
1799,-27.521011,153.046181,48.0,37.0,3127.0,450.0,3580.0,3.0,Low
1800,-27.526037,153.039733,88.0,40.0,2432.0,493.0,3166.0,2.9,Medium
1801,-27.52588,153.039558,81.0,39.0,2600.0,450.0,3229.0,2.8,Low
1802,-27.52556,153.037823,88.0,40.0,2432.0,493.0,3166.0,2.9,Medium
1803,-27.525435,153.03777,81.0,39.0,2600.0,450.0,3229.0,2.8,Very Low
1804,-27.525067,153.036309,81.0,39.0,2600.0,450.0,3229.0,2.8,Low
1805,-27.568802,152.953688,60.0,39.0,1537.0,320.0,1553.0,2.7,Very Low
1806,-27.529315,153.042084,81.0,37.0,2383.0,410.0,2932.0,2.9,Very Low
1807,-27.529269,153.041033,88.0,37.0,2383.0,410.0,2932.0,2.9,Low
1808,-27.528654,153.040072,88.0,34.0,2408.0,503.0,3583.0,3.2,High
1809,-27.528475,153.040231,81.0,37.0,2383.0,410.0,2932.0,2.9,Low
1810,-27.527438,153.040313,88.0,34.0,2408.0,503.0,3583.0,3.2,Low
1811,-27.499003,153.035375,1128.0,63.0,0.0,0.0,0.0,0.0,High
1812,-27.497755,153.035149,516.0,63.0,0.0,0.0,0.0,0.0,Medium
1813,-27.4908,153.035246,571.0,29.0,1603.0,480.0,1722.0,1.8,High
1814,-27.488829,153.035837,571.0,29.0,1603.0,480.0,1722.0,1.8,High
1815,-27.521043,152.942048,86.0,39.0,2391.0,645.0,2736.0,2.7,Very Low
1816,-27.489562,153.038471,595.0,28.0,1859.0,480.0,2062.0,1.9,High
1817,-27.489532,153.036661,465.0,28.0,1859.0,480.0,2062.0,1.9,Medium
1818,-27.48927,153.038428,610.0,28.0,1859.0,480.0,2062.0,1.9,High
1819,-27.492647,153.041284,1099.0,26.0,1580.0,480.0,1869.0,1.9,High
1820,-27.495019,153.041447,600.0,31.0,2385.0,380.0,2514.0,2.7,Medium
1821,-27.497484,153.042147,600.0,24.0,2084.0,400.0,2402.0,2.7,High
1822,-27.498292,153.043772,317.0,35.0,1831.0,430.0,2125.0,1.8,High
1823,-27.498543,153.045348,317.0,35.0,1831.0,430.0,2125.0,1.8,Medium
1824,-27.497383,153.041814,595.0,24.0,2084.0,400.0,2402.0,2.7,Medium
1825,-27.495436,153.041262,595.0,45.0,2300.0,370.0,1656.0,2.2,High
1826,-27.49378,153.041197,595.0,45.0,2300.0,370.0,1656.0,2.2,High
1827,-27.491992,153.040728,1095.0,30.0,2000.0,380.0,1882.0,2.3,High
1828,-27.491501,153.035236,475.0,30.0,2000.0,380.0,1882.0,2.3,High
1829,-27.499166,153.035711,417.0,29.0,1447.0,440.0,1433.0,1.7,High
1830,-27.49863,153.049224,1337.0,31.0,2106.0,400.0,2107.0,2.2,High
1831,-27.497829,153.04465,1296.0,35.0,1831.0,430.0,2125.0,1.8,High
1832,-27.487035,153.039649,627.0,28.0,1859.0,480.0,2062.0,1.9,High
1833,-27.484498,153.04022,266.0,29.0,1820.0,420.0,1656.0,1.8,Medium
1834,-27.484559,153.043043,257.0,35.0,2300.0,333.0,1398.0,2.0,High
1835,-27.483753,153.044979,257.0,35.0,2300.0,333.0,1398.0,2.0,High
1836,-27.483317,153.042838,256.0,34.0,2650.0,375.0,1843.0,2.3,Low
1837,-27.483695,153.045324,256.0,35.0,2702.0,405.0,2050.0,2.3,Medium
1838,-27.497811,153.043994,1337.0,35.0,1831.0,430.0,2125.0,1.8,High
1839,-27.486199,153.032775,99.0,31.0,2158.0,420.0,1841.0,2.3,Low
1840,-27.560344,153.089335,498.0,40.0,2063.0,420.0,1843.0,2.8,Medium
1841,-27.554924,153.090209,182.0,33.0,2100.0,415.0,2017.0,2.8,Medium
1842,-27.5541,153.086962,124.0,33.0,2100.0,415.0,2017.0,2.8,High
1843,-27.553677,153.084212,124.0,32.0,1993.0,390.0,2079.0,2.6,High
1844,-27.553261,153.081435,124.0,31.0,1625.0,420.0,1511.0,2.1,High
1845,-27.553114,153.081317,109.0,30.0,1733.0,370.0,1359.0,1.9,Medium
1846,-27.553608,153.0846,109.0,32.0,1993.0,390.0,2079.0,2.6,Low
1847,-27.553859,153.087932,97.0,36.0,2056.0,400.0,1731.0,2.5,Low
1848,-27.553255,153.088246,82.0,36.0,2056.0,400.0,1731.0,2.5,Medium
1849,-27.552961,153.088643,97.0,36.0,2056.0,400.0,1731.0,2.5,Low
1850,-27.551434,153.088804,82.0,36.0,2056.0,400.0,1731.0,2.5,Very Low
1851,-27.55131,153.088951,97.0,36.0,2056.0,400.0,1731.0,2.5,Low
1852,-27.549805,153.089106,82.0,34.0,2373.0,425.0,2404.0,3.0,Low
1853,-27.549513,153.089284,97.0,35.0,1950.0,390.0,1899.0,2.7,Very Low
1854,-27.549259,153.091418,172.0,38.0,1942.0,430.0,1928.0,3.1,Medium
1855,-27.551929,153.090927,498.0,37.0,2164.0,450.0,1764.0,3.2,Medium
1856,-27.553833,153.090565,172.0,37.0,2164.0,450.0,1764.0,3.2,Low
1857,-27.551943,153.09076,502.0,36.0,2056.0,400.0,1731.0,2.5,High
1858,-27.549424,153.091224,182.0,35.0,1950.0,390.0,1899.0,2.7,Medium
1859,-27.547136,153.091054,18.0,35.0,1950.0,390.0,1899.0,2.7,Low
1860,-27.463705,153.05771,59.0,40.0,4000.0,755.0,4579.0,3.1,Very Low
1861,-27.534873,153.032526,12.0,40.0,2167.0,405.0,2647.0,2.7,Very Low
1862,-27.318977,153.039532,512.0,32.0,1729.0,200.0,1297.0,2.6,Very Low
1863,-27.319069,153.039295,39.0,40.0,1625.0,433.0,1802.0,2.6,Very Low
1864,-27.318459,153.03827,441.0,39.0,1900.0,407.0,1981.0,2.8,High
1865,-27.316538,153.041096,39.0,37.0,1605.0,345.0,1485.0,2.7,Low
1866,-27.316646,153.041089,39.0,37.0,1605.0,345.0,1485.0,2.7,Very Low
1867,-27.318236,153.041247,39.0,32.0,1729.0,200.0,1297.0,2.6,Very Low
1868,-27.318866,153.041246,39.0,32.0,1729.0,200.0,1297.0,2.6,Low
1869,-27.315711,153.035564,49.0,34.0,1714.0,365.0,1786.0,2.8,Very Low
1870,-27.316234,153.038295,480.0,39.0,1900.0,407.0,1981.0,2.8,High
1871,-27.31608,153.03801,512.0,34.0,1714.0,365.0,1786.0,2.8,Low
1872,-27.315106,153.031609,512.0,33.0,1699.0,310.0,1432.0,2.7,Medium
1873,-27.315372,153.032592,480.0,39.0,1900.0,407.0,1981.0,2.8,High
1874,-27.314919,153.029723,39.0,36.0,1733.0,410.0,1921.0,2.8,Very Low
1875,-27.314822,153.029812,49.0,33.0,1699.0,310.0,1432.0,2.7,Low
1876,-27.311685,153.024758,56.0,35.0,1820.0,425.0,2250.0,2.8,Low
1877,-27.311532,153.024865,46.0,35.0,1820.0,425.0,2250.0,2.8,Low
1878,-27.312404,153.022628,56.0,35.0,1820.0,425.0,2250.0,2.8,Medium
1879,-27.312472,153.022085,46.0,35.0,1820.0,425.0,2250.0,2.8,Very Low
1880,-27.313443,153.02064,56.0,35.0,1820.0,425.0,2250.0,2.8,Low
1881,-27.3135,153.020437,46.0,37.0,1854.0,430.0,1788.0,2.9,Very Low
1882,-27.315416,153.020087,56.0,37.0,1854.0,430.0,1788.0,2.9,Very Low
1883,-27.314732,153.020096,46.0,37.0,1854.0,430.0,1788.0,2.9,Very Low
1884,-27.316552,153.021561,56.0,37.0,1854.0,430.0,1788.0,2.9,Low
1885,-27.316401,153.021469,46.0,37.0,1854.0,430.0,1788.0,2.9,Low
1886,-27.319392,153.022615,46.0,36.0,1848.0,460.0,2250.0,3.1,Low
1887,-27.321523,153.022325,56.0,36.0,1848.0,460.0,2250.0,3.1,Low
1888,-27.321342,153.022236,46.0,35.0,1976.0,458.0,2351.0,3.0,Very Low
1889,-27.32267,153.021996,46.0,35.0,1976.0,458.0,2351.0,3.0,Very Low
1890,-27.324101,153.028914,441.0,33.0,1603.0,375.0,1912.0,2.7,High
1891,-27.320995,153.02705,512.0,36.0,1848.0,460.0,2250.0,3.1,Medium
1892,-27.321544,153.027092,480.0,33.0,1603.0,375.0,1912.0,2.7,High
1893,-27.31667,153.027995,480.0,36.0,1733.0,410.0,1921.0,2.8,High
1894,-27.317229,153.027746,512.0,39.0,1733.0,430.0,2187.0,2.7,Medium
1895,-27.327231,153.034168,441.0,39.0,1733.0,448.0,1952.0,2.9,High
1896,-27.327343,153.034177,473.0,49.0,2000.0,533.0,2392.0,2.8,Low
1897,-27.327995,153.042351,39.0,34.0,2000.0,470.0,2261.0,3.3,Very Low
1898,-27.327649,153.042278,39.0,41.0,1700.0,465.0,2220.0,2.9,Low
1899,-27.325805,153.042645,39.0,41.0,1700.0,465.0,2220.0,2.9,Low
1900,-27.324508,153.041052,39.0,38.0,1899.0,470.0,2073.0,2.7,Very Low
1901,-27.32462,153.041154,39.0,40.0,1625.0,433.0,1802.0,2.6,Medium
1902,-27.321683,153.038908,39.0,38.0,1850.0,480.0,2181.0,2.9,Very Low
1903,-27.321557,153.038952,39.0,40.0,1625.0,433.0,1802.0,2.6,Very Low
1904,-27.330398,153.04186,536.0,34.0,2000.0,470.0,2261.0,3.3,High
1905,-27.330774,153.041638,558.0,40.0,1679.0,420.0,1704.0,3.0,Medium
1906,-27.330272,153.047274,39.0,50.0,1950.0,453.0,881.0,2.0,Very Low
1907,-27.330403,153.047455,39.0,38.0,1733.0,355.0,1705.0,2.6,Very Low
1908,-27.328105,153.05468,39.0,75.0,823.0,185.0,550.0,1.0,Medium
1909,-27.328586,153.054307,39.0,38.0,1733.0,355.0,1705.0,2.6,High
1910,-27.326017,153.057417,84.0,75.0,823.0,185.0,550.0,1.0,Low
1911,-27.32579,153.057968,78.0,51.0,1733.0,300.0,922.0,1.9,Low
1912,-27.324155,153.059843,268.0,75.0,823.0,185.0,550.0,1.0,Medium
1913,-27.324368,153.059815,268.0,40.0,2001.0,375.0,2042.0,2.5,Medium
1914,-27.323379,153.061103,78.0,40.0,2001.0,375.0,2042.0,2.5,Very Low
1915,-27.322,153.062656,78.0,75.0,823.0,185.0,550.0,1.0,Very Low
1916,-27.321795,153.063162,78.0,40.0,2001.0,375.0,2042.0,2.5,Low
1917,-27.3141,153.059899,27.0,44.0,2016.0,353.0,2437.0,2.7,Very Low
1918,-27.314368,153.059472,21.0,44.0,2016.0,353.0,2437.0,2.7,Very Low
1919,-27.320872,153.065246,78.0,47.0,1963.0,395.0,1894.0,2.5,Very Low
1920,-27.321172,153.066289,78.0,48.0,1777.0,280.0,1068.0,2.0,Very Low
1921,-27.321301,153.068226,78.0,47.0,1963.0,395.0,1894.0,2.5,Very Low
1922,-27.320576,153.06939,213.0,47.0,1963.0,395.0,1894.0,2.5,High
1923,-27.318508,153.068144,126.0,47.0,1963.0,395.0,1894.0,2.5,High
1924,-27.317616,153.067683,135.0,55.0,2383.0,200.0,792.0,1.6,Medium
1925,-27.320388,153.070041,243.0,53.0,2014.0,198.0,939.0,1.9,High
1926,-27.316815,153.066923,48.0,47.0,1963.0,395.0,1894.0,2.5,Low
1927,-27.315513,153.066214,48.0,49.0,2342.0,260.0,1937.0,2.2,Very Low
1928,-27.314112,153.064283,126.0,47.0,1963.0,395.0,1894.0,2.5,Low
1929,-27.313979,153.064374,135.0,47.0,1963.0,395.0,1894.0,2.5,Low
1930,-27.312841,153.05842,99.0,0.0,0.0,0.0,0.0,0.0,Very Low
1931,-27.31289,153.058553,114.0,42.0,2407.0,420.0,3583.0,3.3,Medium
1932,-27.310747,153.060222,48.0,84.0,0.0,0.0,659.0,1.4,Very Low
1933,-27.309627,153.061045,21.0,47.0,2435.0,373.0,2345.0,2.7,Very Low
1934,-27.309729,153.061001,27.0,84.0,0.0,0.0,659.0,1.4,Low
1935,-27.303516,153.061219,21.0,43.0,1733.0,420.0,2196.0,2.5,Very Low
1936,-27.302156,153.059276,21.0,42.0,2040.0,400.0,2204.0,2.8,Very Low
1937,-27.302425,153.05985,27.0,39.0,1918.0,370.0,1724.0,2.6,Very Low
1938,-27.300596,153.058233,21.0,42.0,2040.0,400.0,2204.0,2.8,Very Low
1939,-27.300874,153.05856,27.0,39.0,1918.0,370.0,1724.0,2.6,Very Low
1940,-27.300437,153.056449,21.0,42.0,2040.0,400.0,2204.0,2.8,Very Low
1941,-27.30021,153.056496,27.0,42.0,2040.0,400.0,2204.0,2.8,Very Low
1942,-27.301914,153.054678,27.0,42.0,2040.0,400.0,2204.0,2.8,Low
1943,-27.304724,153.052558,21.0,40.0,2167.0,423.0,2233.0,2.8,Very Low
1944,-27.304337,153.052965,27.0,42.0,1950.0,420.0,1937.0,2.6,Very Low
1945,-27.305983,153.051129,27.0,40.0,2167.0,423.0,2233.0,2.8,Very Low
1946,-27.305741,153.051109,21.0,42.0,1950.0,420.0,1937.0,2.6,Low
1947,-27.30763,153.049391,27.0,0.0,0.0,0.0,0.0,0.0,Very Low
1948,-27.307532,153.049333,21.0,39.0,1950.0,415.0,2011.0,2.5,Very Low
1949,-27.307205,153.046793,21.0,39.0,1950.0,415.0,2011.0,2.5,Very Low
1950,-27.30742,153.046901,27.0,0.0,0.0,0.0,0.0,0.0,Low
1951,-27.306053,153.045012,27.0,39.0,1923.0,365.0,2050.0,2.7,Very Low
1952,-27.305883,153.045163,21.0,39.0,1950.0,415.0,2011.0,2.5,Very Low
1953,-27.302324,153.045678,27.0,39.0,1923.0,365.0,2050.0,2.7,Very Low
1954,-27.303042,153.045557,21.0,39.0,1950.0,415.0,2011.0,2.5,Very Low
1955,-27.300321,153.046269,108.0,43.0,1950.0,420.0,1687.0,2.4,Medium
1956,-27.32196,153.069257,112.0,48.0,1777.0,280.0,1068.0,2.0,Very Low
1957,-27.297338,153.049907,78.0,39.0,1923.0,365.0,2050.0,2.7,Very Low
1958,-27.321981,153.069238,106.0,48.0,1777.0,280.0,1068.0,2.0,High
1959,-27.327524,153.05705,39.0,51.0,1733.0,300.0,922.0,1.9,Very Low
1960,-27.329509,153.057853,229.0,51.0,1733.0,300.0,922.0,1.9,High
1961,-27.329355,153.057501,238.0,51.0,1733.0,300.0,922.0,1.9,High
1962,-27.331382,153.058613,39.0,51.0,1733.0,300.0,922.0,1.9,Very Low
1963,-27.330974,153.058147,39.0,51.0,1733.0,300.0,922.0,1.9,Low
1964,-27.333159,153.059382,39.0,44.0,1539.0,370.0,1771.0,2.4,Very Low
1965,-27.332739,153.058863,39.0,36.0,1777.0,393.0,1666.0,2.4,Very Low
1966,-27.33891,153.059456,229.0,36.0,1917.0,405.0,1971.0,2.6,Medium
1967,-27.340393,153.059173,229.0,32.0,1733.0,425.0,2185.0,2.6,Low
1968,-27.346682,153.060177,311.0,33.0,1800.0,400.0,2270.0,2.6,High
1969,-27.346826,153.059894,313.0,37.0,2100.0,415.0,2130.0,2.9,Medium
1970,-27.34879,153.06065,123.0,37.0,1733.0,378.0,1913.0,2.6,Medium
1971,-27.348852,153.061799,121.0,33.0,1800.0,400.0,2270.0,2.6,Very Low
1972,-27.347059,153.064056,123.0,33.0,1800.0,400.0,2270.0,2.6,Medium
1973,-27.34706,153.063935,121.0,33.0,1800.0,400.0,2270.0,2.6,Very Low
1974,-27.359538,153.039174,46.0,33.0,1268.0,295.0,1032.0,2.0,Medium
1975,-27.35966,153.039129,56.0,31.0,1300.0,350.0,1244.0,1.9,Low
1976,-27.395844,153.059913,64.0,36.0,1517.0,330.0,1579.0,1.8,Very Low
1977,-27.395858,153.060093,73.0,36.0,1517.0,330.0,1579.0,1.8,Low
1978,-27.346628,153.067748,244.0,0.0,0.0,0.0,0.0,0.0,High
1979,-27.398708,152.989715,27.0,41.0,2386.0,490.0,2681.0,2.9,Low
1980,-27.352545,153.060406,190.0,42.0,1733.0,440.0,1855.0,2.7,Medium
1981,-27.352739,153.060715,84.0,37.0,1733.0,378.0,1913.0,2.6,High
1982,-27.354689,153.049586,39.0,36.0,1733.0,360.0,1525.0,2.5,Very Low
1983,-27.35481,153.049662,39.0,36.0,1733.0,360.0,1525.0,2.5,Very Low
1984,-27.343642,153.054278,162.0,43.0,2000.0,205.0,1382.0,2.5,High
1985,-27.344299,153.054013,160.0,39.0,1953.0,450.0,1937.0,2.8,Low
1986,-27.351304,153.04802,552.0,46.0,1907.0,463.0,1859.0,2.8,High
1987,-27.351033,153.052772,160.0,50.0,1950.0,300.0,1573.0,2.6,Low
1988,-27.348043,153.053321,39.0,50.0,1950.0,300.0,1573.0,2.6,Low
1989,-27.314833,153.06548,48.0,47.0,1963.0,395.0,1894.0,2.5,Very Low
1990,-27.347991,153.053475,39.0,37.0,2100.0,415.0,2130.0,2.9,Medium
1991,-27.351627,153.052806,162.0,42.0,1733.0,440.0,1855.0,2.7,Medium
1992,-27.352635,153.056137,112.0,42.0,1733.0,440.0,1855.0,2.7,Low
1993,-27.353291,153.059519,106.0,36.0,2000.0,400.0,1972.0,2.7,Medium
1994,-27.352802,153.05628,106.0,41.0,1760.0,410.0,1983.0,2.5,Medium
1995,-27.353272,153.048427,95.0,36.0,1733.0,360.0,1525.0,2.5,Low
1996,-27.353043,153.048345,85.0,37.0,1690.0,350.0,1339.0,2.1,Very Low
1997,-27.354925,153.048123,56.0,36.0,1733.0,360.0,1525.0,2.5,Low
1998,-27.354883,153.048008,46.0,37.0,1690.0,350.0,1339.0,2.1,Very Low
1999,-27.356916,153.047955,56.0,36.0,1670.0,350.0,1625.0,2.4,Low
2000,-27.356811,153.04785,46.0,37.0,1690.0,350.0,1339.0,2.1,Very Low
2001,-27.358517,153.047971,56.0,32.0,1518.0,350.0,1389.0,2.1,Low
2002,-27.358324,153.047883,46.0,31.0,1486.0,370.0,1523.0,2.3,Low
2003,-27.354506,153.052123,39.0,36.0,1733.0,360.0,1525.0,2.5,Very Low
2004,-27.354614,153.052247,39.0,33.0,1677.0,395.0,1615.0,2.4,Very Low
2005,-27.35843,153.045454,46.0,31.0,1486.0,370.0,1523.0,2.3,Very Low
2006,-27.35853,153.045386,56.0,31.0,1486.0,370.0,1523.0,2.3,Low
2007,-27.362274,153.061356,78.0,40.0,1775.0,380.0,1694.0,2.6,Low
2008,-27.351805,153.049882,229.0,36.0,1733.0,360.0,1525.0,2.5,High
2009,-27.357212,153.060839,78.0,40.0,1775.0,380.0,1694.0,2.6,Medium
2010,-27.356939,153.061092,84.0,17.0,737.0,150.0,630.0,1.3,High
2011,-27.34022,153.028595,54.0,37.0,1474.0,338.0,1428.0,2.1,Medium
2012,-27.361726,153.061592,84.0,17.0,737.0,150.0,630.0,1.3,Medium
2013,-27.350539,153.041153,46.0,36.0,1733.0,388.0,1761.0,2.7,Very Low
2014,-27.369756,153.061911,78.0,37.0,2080.0,430.0,2125.0,2.4,Low
2015,-27.369642,153.062208,84.0,37.0,2080.0,430.0,2125.0,2.4,Medium
2016,-27.375007,153.062674,84.0,37.0,2080.0,430.0,2125.0,2.4,Medium
2017,-27.373659,153.062261,78.0,37.0,2080.0,430.0,2125.0,2.4,Medium
2018,-27.339992,153.028372,57.0,31.0,1300.0,350.0,1762.0,1.9,Low
2019,-27.364714,153.037138,582.0,32.0,1950.0,380.0,1854.0,2.6,Medium
2020,-27.366497,153.036941,95.0,37.0,1820.0,400.0,2093.0,2.6,Low
2021,-27.362917,153.037627,95.0,37.0,1820.0,400.0,2093.0,2.6,Very Low
2022,-27.364303,153.03736,560.0,37.0,1820.0,400.0,2093.0,2.6,High
2023,-27.36316,153.037433,95.0,32.0,1950.0,380.0,1854.0,2.6,Low
2024,-27.359145,153.038204,536.0,33.0,1268.0,295.0,1032.0,2.0,High
2025,-27.358545,153.038444,504.0,33.0,1268.0,295.0,1032.0,2.0,High
2026,-27.342282,153.02811,57.0,31.0,1821.0,395.0,1791.0,2.7,Low
2027,-27.342448,153.028252,54.0,35.0,1300.0,270.0,1019.0,1.9,Low
2028,-27.356788,153.038747,39.0,31.0,1600.0,328.0,1231.0,2.0,Very Low
2029,-27.35676,153.038609,39.0,33.0,1268.0,295.0,1032.0,2.0,Very Low
2030,-27.355125,153.03893,49.0,51.0,1300.0,360.0,1140.0,1.7,Low
2031,-27.355618,153.038982,39.0,31.0,1600.0,328.0,1231.0,2.0,Low
2032,-27.353816,153.039168,497.0,51.0,1300.0,360.0,1140.0,1.7,Medium
2033,-27.353794,153.039315,465.0,36.0,1733.0,388.0,1761.0,2.7,High
2034,-27.354883,153.045218,39.0,35.0,1800.0,330.0,1325.0,2.4,Very Low
2035,-27.354935,153.044838,39.0,32.0,1400.0,360.0,1292.0,2.0,Low
2036,-27.35107,153.045777,56.0,43.0,1473.0,400.0,1070.0,2.1,Very Low
2037,-27.350944,153.043927,152.0,35.0,1800.0,330.0,1325.0,2.4,Low
2038,-27.350765,153.043702,168.0,43.0,1473.0,400.0,1070.0,2.1,Low
2039,-27.343725,153.041018,519.0,35.0,1285.0,350.0,1337.0,2.1,Medium
2040,-27.34484,153.040988,497.0,78.0,1085.0,245.0,772.0,1.6,High
2041,-27.346225,153.029228,15.0,34.0,1517.0,365.0,1468.0,2.3,Low
2042,-27.350948,153.039815,465.0,36.0,1733.0,388.0,1761.0,2.7,High
2043,-27.347704,153.028745,904.0,43.0,1746.0,425.0,1990.0,2.5,High
2044,-27.347599,153.023123,457.0,43.0,1746.0,425.0,1990.0,2.5,Very Low
2045,-27.347696,153.022795,450.0,0.0,0.0,0.0,0.0,0.0,High
2046,-27.356591,153.01901,20.0,56.0,1517.0,390.0,1012.0,1.8,Very Low
2047,-27.356343,153.018831,20.0,56.0,1517.0,390.0,1012.0,1.8,Very Low
2048,-27.356869,153.021788,126.0,56.0,1517.0,390.0,1012.0,1.8,Medium
2049,-27.35694,153.021448,132.0,56.0,1517.0,390.0,1012.0,1.8,Medium
2050,-27.358244,153.027861,20.0,37.0,1810.0,310.0,1764.0,2.5,Very Low
2051,-27.346131,153.029028,96.0,34.0,1517.0,365.0,1468.0,2.3,Medium
2052,-27.351807,153.039536,497.0,38.0,1733.0,383.0,1424.0,2.3,Medium
2053,-27.364003,153.026613,132.0,37.0,2106.0,410.0,1921.0,2.6,Low
2054,-27.363781,153.026799,126.0,38.0,2000.0,380.0,1895.0,2.6,Medium
2055,-27.360441,153.027294,132.0,35.0,1924.0,455.0,2320.0,2.8,Medium
2056,-27.36008,153.027507,126.0,37.0,1810.0,310.0,1764.0,2.5,High
2057,-27.366023,153.032,20.0,36.0,2037.0,378.0,1928.0,2.6,Very Low
2058,-27.366151,153.031874,20.0,36.0,1934.0,440.0,2192.0,2.9,Very Low
2059,-27.365839,153.03077,20.0,36.0,2037.0,378.0,1928.0,2.6,Low
2060,-27.365746,153.029172,20.0,40.0,2333.0,470.0,2363.0,2.8,Very Low
2061,-27.365548,153.028829,20.0,38.0,2000.0,380.0,1895.0,2.6,Very Low
2062,-27.366455,153.034858,20.0,32.0,1950.0,380.0,1854.0,2.6,Very Low
2063,-27.366668,153.035304,20.0,34.0,2167.0,400.0,2416.0,3.0,Very Low
2064,-27.367031,153.026181,106.0,40.0,2333.0,470.0,2363.0,2.8,Medium
2065,-27.365902,153.026241,112.0,38.0,2168.0,500.0,2250.0,2.8,Very Low
2066,-27.58703,153.06028,30.0,35.0,1679.0,400.0,1511.0,2.8,Medium
2067,-27.368835,153.025829,106.0,40.0,2333.0,470.0,2363.0,2.8,Medium
2068,-27.368935,153.025666,112.0,38.0,2168.0,500.0,2250.0,2.8,Very Low
2069,-27.372353,153.025172,106.0,42.0,2134.0,435.0,2079.0,2.7,Low
2070,-27.372063,153.025084,112.0,44.0,2167.0,440.0,2154.0,2.6,Very Low
2071,-27.370728,153.020115,492.0,33.0,2167.0,440.0,2536.0,2.9,High
2072,-27.37261,153.02348,132.0,65.0,0.0,0.0,250.0,0.0,Very Low
2073,-27.372916,153.023673,126.0,65.0,0.0,0.0,250.0,0.0,Low
2074,-27.373216,153.028162,20.0,65.0,0.0,0.0,250.0,0.0,Low
2075,-27.373296,153.029582,20.0,41.0,1904.0,500.0,2132.0,2.8,Very Low
2076,-27.374215,153.03444,20.0,65.0,0.0,0.0,250.0,0.0,Low
2077,-27.375097,153.035038,485.0,50.0,1792.0,450.0,2374.0,2.7,High
2078,-27.386814,153.036477,275.0,34.0,1733.0,370.0,1642.0,2.2,Low
2079,-27.374671,153.038783,20.0,39.0,2128.0,400.0,2027.0,2.6,Very Low
2080,-27.374202,153.039371,20.0,39.0,2128.0,400.0,2027.0,2.6,Very Low
